/048/198 1
/048/283 1
/049/053 0
/049/135 1
/049/295 1
/051/093 1
/051/098 1
/051/165 1
/051/191 0
/051/236 1
/052/034 1
/052/049 1
/052/115 1
/052/145 1
/052/152 1
/052/222 1
/052/269 1
/053/131 1
/053/155 1
/053/169 1
/053/194 0
/053/283 1
/054/030 0
/054/183 1
/054/185 1
/054/191 1
/055/081 1
/055/093 1
/055/154 1
/055/204 1
/055/281 0
/056/014 0
/057/050 0
/057/072 1
/058/049 1
/058/067 1
/059/164 0
/059/222 1
/060/103 1
/060/297 1
/061/014 1
/061/046 0
/061/085 1
/061/289 1
/062/019 1
/063/164 1
/063/178 0
/064/015 1
/064/047 1
/064/202 1
/065/045 1
/065/062 1
/065/075 1
/065/182 1
/066/246 1
/067/273 0
/067/280 1
/068/100 1
/068/116 1
/068/237 1
/069/042 1
/069/066 1
/069/272 1
/070/030 0
/070/057 0
/070/061 1
/070/135 0
/070/149 0
/071/236 1
/071/248 0
/071/278 0
/072/089 1
/073/023 0
/073/251 1
/074/028 1
/074/185 1
/074/191 0
/074/285 0
/075/016 1
/075/049 1
/075/105 0
/075/142 0
/075/229 0
/076/120 1
/076/262 1
/077/016 1
/077/074 1
/077/125 1
/077/185 1
/077/237 0
/077/272 1
/078/105 0
/079/108 1
/079/149 1
/080/102 1
/082/090 0
/083/021 1
/083/233 0
/083/238 1
/084/039 1
/084/107 0
/084/180 0
/084/187 0
/085/108 1
/085/190 0
/085/207 1
/086/020 1
/086/078 0
/086/151 1
/087/123 1
/087/135 1
/087/137 0
/087/141 0
/087/163 1
/087/164 1
/087/178 0
/088/041 1
/088/189 1
/089/090 0
/089/237 1
/090/237 0
/090/275 1
/091/017 1
/091/105 1
/092/007 1
/092/076 1
/092/078 0
/092/120 0
/092/241 0
/092/285 0
/093/048 0
/093/055 0
/093/259 0
/094/142 0
/094/148 0
/095/018 1
/095/032 0
/095/228 0
/095/231 0
/095/290 1
/096/082 0
/096/221 1
/096/258 0
/097/013 1
/097/059 0
/097/069 0
/097/118 1
/097/223 1
/097/248 0
/097/269 0
/097/272 1
/098/117 0
/098/166 0
/098/222 0
/098/230 0
/099/026 0
/099/112 1
/099/125 0
/099/131 0
/099/136 0
/099/197 0
/100/015 1
/100/041 1
/100/048 0
/100/145 1
/100/221 1
/101/115 1
/102/073 1
/102/171 0
/104/009 1
/104/023 0
/104/037 1
/105/013 0
/105/035 1
/105/047 0
/105/140 1
/105/205 0
/105/210 0
/106/002 0
/106/030 1
/106/043 0
/107/020 1
/107/144 1
/107/157 1
/108/057 1
/108/061 1
/108/094 1
/108/124 1
/108/213 0
/108/289 0
/108/291 0
/109/061 0
/110/085 0
/110/266 0
/111/043 1
/111/094 0
/111/101 0
/111/118 1
/111/153 0
/111/207 0
/112/125 0
/112/131 0
/112/140 0
/112/218 1
/113/062 0
/113/106 1
/113/109 0
/113/268 0
/114/025 1
/114/061 1
/114/097 1
/114/143 0
/114/191 0
/115/151 0
/115/274 0
/116/053 0
/116/066 0
/116/155 1
/116/189 1
/117/049 1
/117/063 1
/117/131 1
/118/151 0
/119/241 0
/120/032 1
/120/105 1
/120/187 0
/120/191 0
/120/235 0
/121/169 1
/121/189 1
/121/223 1
/121/268 1
/122/255 1
/123/239 1
/124/060 1
/124/066 1
/124/076 1
/124/173 1
/124/224 0
/124/286 1
/125/124 0
/126/068 0
/126/080 1
/126/100 1
/126/237 1
/126/244 1
/126/250 1
/127/110 1
/127/191 1
/127/247 1
/128/106 1
/128/205 1
/128/252 0
/129/082 0
/130/124 1
/130/139 0
/130/205 1
/131/024 1
/131/036 1
/131/064 1
/131/080 1
/131/086 1
/131/109 0
/132/160 0
/132/230 0
/133/057 1
/133/233 1
/134/262 0
/135/005 1
/135/014 1
/135/089 0
/136/048 0
/136/163 0
/136/250 1
/136/275 1
/137/299 1
/138/030 0
/138/044 0
/138/059 0
/138/123 0
/138/208 0
/138/217 1
/138/218 0
/138/220 1
/138/244 1
/138/274 0
/139/150 0
/139/259 0
/139/263 1
/140/065 0
/140/168 0
/140/226 1
/141/047 0
/141/182 1
/142/016 0
/142/170 1
/142/190 0
/143/013 1
/143/116 0
/143/156 1
/143/229 0
/143/254 0
/143/262 1
/144/077 0
/144/164 1
/145/033 0
/145/038 0
/145/063 1
/145/130 1
/145/164 1
/146/137 1
/147/108 1
/147/146 1
/147/177 1
/147/269 1
/147/277 1
/148/068 1
/148/207 1
/148/268 0
/150/267 1
/151/003 1
/151/051 1
/151/089 1
/151/110 1
/151/190 0
/151/203 0
/152/121 0
/152/127 0
/152/165 1
/153/126 0
/153/196 0
/153/203 1
/153/285 0
/154/153 1
/154/211 1
/154/216 1
/155/004 1
/155/084 0
/155/145 1
/155/214 1
/155/230 0
/155/278 0
/156/016 1
/156/274 0
/157/143 1
/157/163 0
/157/266 1
/158/181 1
/158/204 0
/159/074 0
/160/149 1
/160/172 1
/160/181 1
/160/193 1
/160/199 0
/160/238 1
/160/282 0
/161/111 1
/161/286 0
/162/050 1
/162/156 1
/163/168 0
/163/239 0
/163/254 0
/164/062 1
/165/011 1
/165/072 0
/165/081 0
/166/207 0
/167/041 1
/167/136 1
/167/247 1
/167/288 1
/168/070 0
/168/178 1
/168/211 1
/168/248 1
/169/022 1
/169/026 1
/169/033 1
/169/108 1
/169/123 1
/169/191 1
/169/197 1
/170/026 0
/170/040 0
/170/105 0
/170/155 1
/170/259 0
/171/019 1
/171/127 1
/171/222 1
/171/250 0
/171/296 0
/172/029 1
/172/058 0
/172/080 0
/172/145 0
/172/179 0
/172/181 1
/172/200 1
/172/214 1
/173/020 1
/173/197 0
/174/121 0
/174/202 0
/175/032 1
/175/062 0
/175/086 1
/175/147 0
/175/219 0
/176/034 1
/177/019 0
/178/008 1
/178/222 1
/179/204 1
/179/256 0
/180/257 0
/181/087 0
/181/112 0
/181/216 1
/181/238 1
/182/026 1
/184/110 1
/184/146 0
/185/088 1
/185/152 1
/185/162 1
/185/251 1
/186/191 1
/187/205 1
/188/119 1
/188/145 1
/189/001 0
/189/033 1
/189/067 0
/189/166 1
/190/187 1
/191/010 1
/191/022 1
/191/087 1
/191/179 1
/192/014 1
/192/109 1
/192/138 0
/192/158 1
/192/187 1
/193/043 1
/193/064 0
/193/133 1
/193/219 1
/193/279 0
/194/017 0
/194/039 0
/194/141 1
/194/215 0
/194/222 0
/195/237 1
/195/297 0
/196/049 0
/196/051 1
/196/135 0
/196/163 1
/196/266 1
/197/001 1
/198/187 1
/198/192 1
/198/212 1
/198/215 1
/199/010 1
/199/159 0
/199/196 1
/199/287 1
/200/011 1
/200/108 1
/200/257 1
/200/267 1
/201/150 1
/201/202 1
/201/214 0
/202/018 1
/202/276 1
/202/292 0
/203/164 1
/203/235 0
/203/278 1
/203/282 1
/203/290 1
/204/018 1
/204/049 1
/204/165 1
/204/175 1
/204/274 0
/205/020 1
/205/106 0
/205/116 1
/205/121 0
/205/250 1
/205/273 1
/205/293 1
/206/054 1
/206/187 1
/206/227 1
/206/228 1
/206/267 0
/206/284 1
/207/017 1
/207/063 1
/207/128 1
/207/228 1
/207/288 1
/208/035 1
/208/225 1
/209/104 1
/209/108 1
/209/112 1
/210/196 1
/211/019 1
/211/031 1
/211/082 0
/212/060 0
/212/134 0
/212/187 0
/212/207 1
/212/246 0
/213/056 0
/213/095 0
/213/115 0
/213/168 1
/213/202 1
/214/177 1
/214/194 1
/215/015 1
/215/032 1
/215/069 0
/215/156 0
/215/208 0
/216/046 1
/216/168 0
/216/177 0
/216/255 1
/216/299 1
/217/000 0
/217/013 1
/217/132 1
/217/183 1
/217/246 1
/218/005 0
/218/102 1
/218/179 1
/219/016 0
/219/092 1
/219/137 0
/219/196 1
/220/034 1
/220/047 1
/220/051 1
/220/089 0
/220/298 1
/221/089 1
/221/139 0
/221/183 1
/221/269 0
/223/061 1
/223/092 1
/223/151 1
/223/274 1
/223/297 1
/225/062 0
/225/223 1
/226/042 1
/226/052 1
/226/073 1
/226/226 1
/226/263 1
/227/135 1
/227/282 1
/227/291 1
/228/065 1
/229/050 1
/229/072 1
/229/096 1
/229/112 1
/229/229 1
/229/250 1
/229/274 1
/230/101 1
/230/156 1
/230/169 1
/230/195 1
/231/080 1
/231/095 1
/231/116 1
/231/237 1
/232/035 1
/232/229 0
/234/139 0
/234/286 0
/235/116 1
/235/157 0
/236/044 1
/237/024 1
/237/237 1
/237/253 1
/237/260 1
/238/028 0
/238/141 1
/238/206 1
/238/236 1
/238/265 1
/239/153 1
/239/161 1
/239/197 1
/239/229 1
/240/114 1
/240/176 1
/240/179 1
/240/218 1
/240/242 1
/241/027 1
/241/072 1
/242/044 1
/242/058 1
/242/211 1
/242/218 1
/242/242 1
/243/071 1
/243/072 1
/243/124 1
/244/021 1
/244/287 1
/245/094 1
/245/102 1
/245/146 1
/245/163 1
/245/191 1
/245/297 1
/246/018 1
/246/045 1
/246/047 1
/246/094 0
/246/268 1
/247/084 1
/247/108 1
/247/177 1
/248/022 1
/248/040 1
/248/181 0
/248/276 0
/249/044 1
/249/235 1
/249/239 1
/249/278 1
/251/020 1
/251/188 1
/252/035 1
/252/252 1
/253/084 1
/253/134 0
/254/053 1
/254/069 0
/254/248 1
/254/255 1
/255/045 1
/255/099 1
/255/276 1
/256/037 1
/256/060 1
/256/202 1
/256/227 1
/256/280 1
/257/051 1
/257/115 1
/257/247 1
/258/002 1
/258/004 1
/258/080 1
/259/006 1
/259/014 1
/259/037 1
/259/075 1
/259/209 1
/260/060 1
/261/028 1
/261/150 1
/262/059 1
/262/121 1
/263/057 1
/263/198 1
/264/098 1
/264/243 1
/265/008 1
/265/059 1
/265/062 1
/265/082 1
/265/207 1
/265/220 1
/266/140 1
/266/167 1
/266/296 1
/267/011 1
/267/055 1
/268/010 1
/268/033 1
/268/053 1
/268/061 1
/268/110 1
/269/105 1
/269/135 1
/269/257 1
/269/259 1
/269/284 1
/270/189 1
/270/221 1
/270/250 1
/271/022 1
/271/282 1
/272/041 1
/272/046 1
/272/110 1
/272/171 1
/272/241 1
/272/256 1
/273/255 1
/274/071 1
/274/277 1
/275/071 1
/276/055 1
/276/110 1
/276/154 1
/277/005 1
/277/193 1
/278/088 1
/278/169 1
/278/177 1
/278/205 1
/279/179 1
/279/285 1
/280/205 1
/281/016 1
/281/037 1
/281/275 1
/282/025 1
/282/047 1
/282/165 1
/282/236 1
/282/253 1
/282/288 1
/283/106 1
/283/125 1
/283/139 1
/283/226 1
/284/016 1
/284/153 1
/284/162 1
/284/202 1
/284/233 1
/285/003 1
/285/013 1
/285/188 1
/285/271 1
/286/131 1
/287/238 1
/287/286 0
/288/029 1
/288/051 1
/288/087 1
/288/116 1
/288/244 1
/288/248 1
/289/112 1
/289/202 1
/289/256 1
/290/002 1
/290/034 1
/290/189 0
/291/012 1
/291/107 1
/292/048 1
/292/133 1
/292/141 1
/292/213 1
/292/214 1
/293/023 1
/293/094 1
/293/210 1
/293/214 1
/294/177 0
/294/179 1
/294/263 1
/294/293 1
/294/295 1
/295/012 1
/295/095 1
/295/167 1
/295/293 1
/296/040 1
/296/043 1
/296/071 1
/296/265 1
/297/003 1
/297/237 1
/297/260 1
/297/292 1
/298/078 1
/298/124 1
/299/029 1
/299/168 1
/299/193 1
/299/199 1
/300/083 1
/301/012 1
/301/096 1
/301/130 1
/301/148 1
/301/152 1
/301/202 1
/301/242 1
/302/085 1
/303/005 1
/304/108 1
/304/215 1
/304/246 1
/305/069 1
/305/122 1
/305/147 1
/305/148 1
/305/203 1
/306/043 1
/306/101 1
/306/112 1
/306/127 1
/306/157 1
/306/256 1
/307/027 1
/307/090 1
